iditem,documento,titulo,idCurricula
18942,5. Auto-Administración y Disciplina,INTERNO 5,141
18943,6. Comunicación,INTERNO 6,141
18944,7. Creatividad / Innovación,INTERNO 7,141
18945,8. Participación e Iniciativa,INTERNO 8,141
18946,9. Habilidad de Mando y Autoridad,INTERNO 9,141
18947,10. Vitalidad,INTERNO 10,141
18948,11. Liderazgo,INTERNO 11,141
18949,12. Tolerancia a la Frustración,INTERNO 12,141
18950,13. Flexibilidad al Cambio,INTERNO 13,141
18951,14. Competencias de la Organización,INTERNO 14,141
18952,15. Integridad,INTERNO 15,141
18953,16. Enfoque Comercial,INTERNO 16,141
18954,17. Profesionalismo,INTERNO 17,141
18955,18. Responsabilidad,INTERNO 18,141
18956,19. Servicio al Cliente,INTERNO 19,141
18957,20. Enfoque a Resultados,INTERNO 20,141
18958,ICT-RH-019-19,Inducción,142
18959,SOP´s,SECTION 1; GENERAL,142
18960,SOP´s,"SECTION 2; MATERIALS: Pipe, Coatings, Castings, etc.",142
18961,SOP´s,SECTION 6; CONTROLS & INSTRUMENTATION ,142
18962,INTERNO  630,TS Charter DVA,142
18963,INTERNO  496,Expediting DVA,142
18964,INTERNO  518,Materials DVA,142
18965,INTERNO  481,BOK ASME Sec IX,142
18966,INTERNO  482,BOK ASME Sec V,142
18967,INTERNO  484,BOK ASME Sec VIII,142
18968,INTERNO  483,BOK ASME Sec V Art 3,142
18969,INTERNO  490,eReporting Pro,142
18970,INTERNO  538,Safety: Behavioral Based Safety,142
18971,INTERNO  554,Safety: Driving ,142
18972,INTERNO  565,Safety: Lift & Carry,142
18973,INTERNO  576,Safety: Lockout / Tagout,142
18974,INTERNO  497,GE Oil & Gas Inspection and Reporting Guideline Quiz,142
18975,INTERNO  584,Shell EFA Induction Training 1,142
18976,INTERNO  591,Shell EFA Induction Training 2,142
18977,INTERNO  592,Shell LSR Refresher,142
18978,INTERNO  297,EVO,142
18979,INTERNO  298,PEOPLE SOFT ,142
18980,PC-028-G,Mejora Continua e Innovación,142
18981,iLearn,Código de ética,142
18982,MIGC-ISO 9001Y 17025,Manual Integral del sistema de gestión de Calidad,142
18983,ILT-003-IS,Operaciones,142
18984,ILT-008-IS,Observaciones de Seguridad,142
18985,ILT-009-IS,Análisis de Seguridad Laboral,142
18986,HS01,Política y Procedimientos de los Programas de seguridad ,142
18987,HSPA36,Reglamento de seguridad e higiene,142
18988,PA 03,PRE ,142
18989,PG 02,"Objetivos, Metas y planes",142
18990,PG 05,Política y Aspectos ambientales y requerimientos legales ,142
18991,HS03,Clasificaciones de Accidentes / Incidentes FR6401B Informe de investigación de accidente/incidente,142
18992,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) ,142
18993,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS & PIPC) ,142
18994,HSAP01,Evaluaciones de Riesgos para la Selección del EPP (NOM-017-STPS) ,142
18995,HSAP02,Elaboración de Reportes y Notificación de Accidentes/incidentes ,142
18996,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) ",142
18997,HSAP09,Etiquetado/Bloqueo – Control de Energía Peligrosa (NOM-022-STPS) ,142
18998,HSAP10,Selección y Seguridad del Respirador (NOM-017-STPS),142
18999,PA 04,Almacenamiento y RP ,142
19000,PA 08,"Manejo, Transporte y Almacenamiento de SQP",142
19001,1. Planeación,INTERNO 1 ,142
19002,2. Organización,INTERNO 2,142
19003,3. Dirección,INTERNO 3,142
19004,4. Control,INTERNO 4,142
19005,5. Auto-Administración y Disciplina,INTERNO 5,142
19006,6. Comunicación,INTERNO 6,142
19007,7. Creatividad / Innovación,INTERNO 7,142
19008,8. Participación e Iniciativa,INTERNO 8,142
19009,9. Habilidad de Mando y Autoridad,INTERNO 9,142
19010,10. Vitalidad,INTERNO 10,142
19011,11. Liderazgo,INTERNO 11,142
19012,12. Tolerancia a la Frustración,INTERNO 12,142
19013,13. Flexibilidad al Cambio,INTERNO 13,142
19014,14. Competencias de la Organización,INTERNO 14,142
19015,15. Integridad,INTERNO 15,142
19016,16. Enfoque Comercial,INTERNO 16,142
19017,17. Profesionalismo,INTERNO 17,142
19018,18. Responsabilidad,INTERNO 18,142
19019,19. Servicio al Cliente,INTERNO 19,142
19020,20. Enfoque a Resultados,INTERNO 20,142
19021,ICT-RH-019-19,Inducción,142
19022,SOP´s,SECTION 1; GENERAL,142
19023,INTERNO  631,TS Charter DVA,142
19024,INTERNO  539,Safety: Behavioral Based Safety,142
19025,INTERNO  553,Safety: Driving ,142
19026,INTERNO  563,Safety: Electrical,142
19027,INTERNO  564,Safety: Lift & Carry,142
19028,INTERNO  577,Safety: Lockout / Tagout,142
19029,INTERNO  578,Safety: Stop Work Authority,142
19030,INTERNO  299,EVO,142
19031,INTERNO  300,PEOPLE SOFT ,142
19032,PC-028-G,Mejora Continua e Innovación,142
19033,iLearn,Código de ética,142
19034,MIGC-ISO 9001Y 17025,Manual Integral del sistema de gestión de Calidad,142
19035,ILT-003-IS,Operaciones,142
19036,ILT-008-IS,Observaciones de Seguridad,142
19037,ILT-009-IS,Análisis de Seguridad Laboral,142
19038,HS01,Política y Procedimientos de los Programas de seguridad ,142
19039,HSPA36,Reglamento de seguridad e higiene,142
19040,PA 03,PRE ,142
19041,PG 02,"Objetivos, Metas y planes",142
19042,PG 05,Política y Aspectos ambientales y requerimientos legales ,142
19043,HS03,Clasificaciones de Accidentes / Incidentes FR6401B Informe de investigación de accidente/incidente,142
19044,HSAP06,Plan de Seguridad contra Incendios (NOM-002-STPS) ,142
19045,HSAP12,Plan de Acción de Emergencia (NOM-002-STPS & PIPC) ,142
19046,HSAP01,Evaluaciones de Riesgos para la Selección del EPP (NOM-017-STPS) ,142
19047,HSAP02,Elaboración de Reportes y Notificación de Accidentes/incidentes ,142
19048,HSAP05,"Comunicación de Riesgos (NOM-005-STPS, NOM-018-STPS) ",142
19049,HSAP09,Etiquetado/Bloqueo – Control de Energía Peligrosa (NOM-022-STPS) ,142
19050,HSAP10,Selección y Seguridad del Respirador (NOM-017-STPS),142
19051,PA 04,Almacenamiento y RP ,142
19052,PA 08,"Manejo, Transporte y Almacenamiento de SQP",142
19053,1. Planeación,INTERNO 1 ,142
19054,2. Organización,INTERNO 2,142
19055,3. Dirección,INTERNO 3,142
19056,4. Control,INTERNO 4,142
19057,5. Auto-Administración y Disciplina,INTERNO 5,142
19058,6. Comunicación,INTERNO 6,142
19059,7. Creatividad / Innovación,INTERNO 7,142
19060,8. Participación e Iniciativa,INTERNO 8,142
19061,9. Habilidad de Mando y Autoridad,INTERNO 9,142
19062,10. Vitalidad,INTERNO 10,142
19063,11. Liderazgo,INTERNO 11,142
19064,12. Tolerancia a la Frustración,INTERNO 12,142
19065,13. Flexibilidad al Cambio,INTERNO 13,142
19066,14. Competencias de la Organización,INTERNO 14,142
19067,15. Integridad,INTERNO 15,142
19068,16. Enfoque Comercial,INTERNO 16,142
19069,17. Profesionalismo,INTERNO 17,142
19070,18. Responsabilidad,INTERNO 18,142
19071,19. Servicio al Cliente,INTERNO 19,142
19072,20. Enfoque a Resultados,INTERNO 20,142
19073,ICT-RH-019-19,Inducción,NULL
19074,ICT-RH-017-19,Sistema de Capacitación,NULL
19075,Sin Código,Controlar los recursos Financieros de la empresa,NULL
19076,Sin Código,Elaboración de Presupuesto Anual,NULL
19077,Sin Código,Aprobación de nomina,NULL
19078,Sin Código,Proceso de auditoria,NULL
19079,Sin Código,Conciliación Bancaria,NULL
19080,Sin Código,Revisión y aprobación de los Estados Financieros Auditados,NULL
19081,Sin Código,Declaración de Renta y sus anexos,NULL
19082,Sin Código,Recepción y Registro de reporte de gastos ,NULL
19083,Sin Código,Control de Caja Menuda,NULL
19084,Sin Código,Elaboración de Informes Legales,NULL
19085,Sin Código,Pagos,NULL
19086,Sin Código,Cobro a Clientes,NULL
19087,Sin Código,Cierre de Mes,NULL
19088,Sin Código,Compras,NULL
19089,Sin Código,Archivo de Documentos,NULL
19090,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,NULL
19091,iLearn,Código de ética,NULL
19092,PC-008-G,Control de Documentos ,NULL
19093,PC-023-G,Registros de Calidad,NULL
19094,PC-013-G,Procedimientos de Calidad,NULL
19095,PC-021-G,Revisión gerencial,NULL
19096,PC-019-G,Acciones preventivas,NULL
19097,ILT-033/PAN,Manejo de administración de cambios,NULL
19098,ICT-RH-012-19,Evaluación de Desempeño,NULL
19099,PC-012-G,Auditorías internas ,NULL
19100,PC-028-G,Mejora Continua e Innovación,NULL
19101,PC-001-G,Seguridad y Confidencialidad,NULL
19102,INTERNO 301,Plan de Contingencia Local,NULL
19103,INTERNO  302,Manejo  de sistema de alarma ,NULL
19104,1. Planeación,INTERNO 1 ,NULL
19105,2. Organización,INTERNO 2,NULL
19106,3. Dirección,INTERNO 3,NULL
19107,4. Control,INTERNO 4,NULL
19108,5. Auto-Administración y Disciplina,INTERNO 5,NULL
19109,6. Comunicación,INTERNO 6,NULL
19110,7. Creatividad / Innovación,INTERNO 7,NULL
19111,8. Participación e Iniciativa,INTERNO 8,NULL
19112,9. Habilidad de Mando y Autoridad,INTERNO 9,NULL
19113,10. Vitalidad,INTERNO 10,NULL
19114,11. Liderazgo,INTERNO 11,NULL
19115,12. Tolerancia a la Frustración,INTERNO 12,NULL
19116,13. Flexibilidad al Cambio,INTERNO 13,NULL
19117,14. Competencias de la Organización,INTERNO 14,NULL
19118,15. Integridad,INTERNO 15,NULL
19119,16. Enfoque Comercial,INTERNO 16,NULL
19120,17. Profesionalismo,INTERNO 17,NULL
19121,18. Responsabilidad,INTERNO 18,NULL
19122,19. Servicio al Cliente,INTERNO 19,NULL
19123,20. Enfoque a Resultados,INTERNO 20,NULL
19124,ICT-RH-019-19,Inducción,NULL
19125,Sin Código,Controlar los recursos Financieros de la empresa,NULL
19126,Sin Código,Proceso de auditoria,NULL
19127,Sin Código,Control de Caja Menuda,NULL
19128,Sin Código,Compras,NULL
19129,Sin Código,Facturación,NULL
19130,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,NULL
19131,iLearn,Código de ética,NULL
19132,PC-012-G,Auditorías internas ,NULL
19133,PC-001-G,Seguridad y Confidencialidad,NULL
19134,Sin Código,Plan de Contingencia Local,NULL
19135,Sin Código,Manejo  de sistema de alarma ,NULL
19136,1. Planeación,INTERNO 1 ,NULL
19137,2. Organización,INTERNO 2,NULL
19138,3. Dirección,INTERNO 3,NULL
19139,4. Control,INTERNO 4,NULL
19140,5. Auto-Administración y Disciplina,INTERNO 5,NULL
19141,6. Comunicación,INTERNO 6,NULL
19142,7. Creatividad / Innovación,INTERNO 7,NULL
19143,8. Participación e Iniciativa,INTERNO 8,NULL
19144,9. Habilidad de Mando y Autoridad,INTERNO 9,NULL
19145,10. Vitalidad,INTERNO 10,NULL
19146,11. Liderazgo,INTERNO 11,NULL
19147,12. Tolerancia a la Frustración,INTERNO 12,NULL
19148,13. Flexibilidad al Cambio,INTERNO 13,NULL
19149,14. Competencias de la Organización,INTERNO 14,NULL
19150,15. Integridad,INTERNO 15,NULL
19151,16. Enfoque Comercial,INTERNO 16,NULL
19152,17. Profesionalismo,INTERNO 17,NULL
19153,18. Responsabilidad,INTERNO 18,NULL
19154,19. Servicio al Cliente,INTERNO 19,NULL
19155,20. Enfoque a Resultados,INTERNO 20,NULL
19156,ICT-RH-019-19,Inducción,NULL
19157,Sin Código,Proceso de auditoria,NULL
19158,Sin Código,Control de Caja Menuda,NULL
19159,Sin Código,Compras,NULL
19160,Sin Código,Facturacion,NULL
19161,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,NULL
19162,iLearn,Código de ética,NULL
19163,PC-012-G,Auditorías internas ,NULL
19164,PC-001-G,Seguridad y Confidencialidad,NULL
19165,INTERNO 303,Plan de Contingencia Local,NULL
19166,INTERNO  304,Manejo  de sistema de alarma ,NULL
19167,1. Planeación,INTERNO 1 ,NULL
19168,2. Organización,INTERNO 2,NULL
19169,3. Dirección,INTERNO 3,NULL
19170,4. Control,INTERNO 4,NULL
19171,5. Auto-Administración y Disciplina,INTERNO 5,NULL
19172,6. Comunicación,INTERNO 6,NULL
19173,7. Creatividad / Innovación,INTERNO 7,NULL
19174,8. Participación e Iniciativa,INTERNO 8,NULL
19175,9. Habilidad de Mando y Autoridad,INTERNO 9,NULL
19176,10. Vitalidad,INTERNO 10,NULL
19177,11. Liderazgo,INTERNO 11,NULL
19178,12. Tolerancia a la Frustración,INTERNO 12,NULL
19179,13. Flexibilidad al Cambio,INTERNO 13,NULL
19180,14. Competencias de la Organización,INTERNO 14,NULL
19181,15. Integridad,INTERNO 15,NULL
19182,16. Enfoque Comercial,INTERNO 16,NULL
19183,17. Profesionalismo,INTERNO 17,NULL
19184,18. Responsabilidad,INTERNO 18,NULL
19185,19. Servicio al Cliente,INTERNO 19,NULL
19186,20. Enfoque a Resultados,INTERNO 20,NULL
19187,ICT-RH-019-19,Inducción,NULL
19188,Sin Código,Limpieza de oficinas,NULL
19189,Sin Código,Archivo de Documentos,NULL
19190,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,NULL
19191,iLearn,Código de ética,NULL
19192,PC-001-G,Seguridad y Confidencialidad,NULL
19193,Sin Código,Plan de Contingencia Local,NULL
19194,Sin Código,Manejo  de sistema de alarma ,NULL
19195,1. Planeación,INTERNO 1 ,NULL
19196,2. Organización,INTERNO 2,NULL
19197,3. Dirección,INTERNO 3,NULL
19198,4. Control,INTERNO 4,NULL
19199,5. Auto-Administración y Disciplina,INTERNO 5,NULL
19200,6. Comunicación,INTERNO 6,NULL
19201,7. Creatividad / Innovación,INTERNO 7,NULL
19202,8. Participación e Iniciativa,INTERNO 8,NULL
19203,9. Habilidad de Mando y Autoridad,INTERNO 9,NULL
19204,10. Vitalidad,INTERNO 10,NULL
19205,11. Liderazgo,INTERNO 11,NULL
19206,12. Tolerancia a la Frustración,INTERNO 12,NULL
19207,13. Flexibilidad al Cambio,INTERNO 13,NULL
19208,14. Competencias de la Organización,INTERNO 14,NULL
19209,15. Integridad,INTERNO 15,NULL
19210,16. Enfoque Comercial,INTERNO 16,NULL
19211,17. Profesionalismo,INTERNO 17,NULL
19212,18. Responsabilidad,INTERNO 18,NULL
19213,19. Servicio al Cliente,INTERNO 19,NULL
19214,20. Enfoque a Resultados,INTERNO 20,NULL
19215,ICT-RH-019-19,Inducción,NULL
19216,Sin Código,Entrega y retiro de documentación ,NULL
19217,Sin Código,Asistencia en Mant de la oficina,NULL
19218,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,NULL
19219,iLearn,Código de ética,NULL
19220,PC-001-G,Seguridad y Confidencialidad,NULL
19221,Sin Código,Plan de Contingencia Local,NULL
19222,Sin Código,Manejo  de sistema de alarma ,NULL
19223,1. Planeación,INTERNO 1 ,NULL
19224,2. Organización,INTERNO 2,NULL
19225,3. Dirección,INTERNO 3,NULL
19226,4. Control,INTERNO 4,NULL
19227,5. Auto-Administración y Disciplina,INTERNO 5,NULL
19228,6. Comunicación,INTERNO 6,NULL
19229,7. Creatividad / Innovación,INTERNO 7,NULL
19230,8. Participación e Iniciativa,INTERNO 8,NULL
19231,9. Habilidad de Mando y Autoridad,INTERNO 9,NULL
19232,10. Vitalidad,INTERNO 10,NULL
19233,11. Liderazgo,INTERNO 11,NULL
19234,12. Tolerancia a la Frustración,INTERNO 12,NULL
19235,13. Flexibilidad al Cambio,INTERNO 13,NULL
19236,14. Competencias de la Organización,INTERNO 14,NULL
19237,15. Integridad,INTERNO 15,NULL
19238,16. Enfoque Comercial,INTERNO 16,NULL
19239,17. Profesionalismo,INTERNO 17,NULL
19240,18. Responsabilidad,INTERNO 18,NULL
19241,19. Servicio al Cliente,INTERNO 19,NULL
19242,20. Enfoque a Resultados,INTERNO 20,NULL
19243,ICT-RH-019-19,Inducción,NULL
19244,ILT-002/PAN,Recepcion de Nominaciones de trabajo y planificacion del servicio,NULL
19245,ILT-009/PAN,Asignacion y planeacion de trabajp a inspectores,NULL
19246,ILT-012/PAN,Procedimientos de medicion manual y toma de temperaturas,NULL
19247,API MPMS CAP 7,API Chapter 7.0 - Temperature Determination,NULL
19248,ILT-013/PAN,Inspeccion de carga suelta en general,NULL
19249,ILT-025/PAN,Inspeccion para cargas de productos generalizados,NULL
19250,API MPMS CAP 17.1,Guidelines for Marine Inspection,NULL
19251,API MPMS CAP 17.2,Measurement of Cargoes On Board Tank Vessels,NULL
19252,ILT-020/PAN,Desplazamiento de linea,NULL
19253,API MPMS CAP 17.6,API MPMS 17.6 - Guidelines for Determining the Fullness of Pipelines Between Vessels and Shore Tanks,NULL
19254,ILT-021/PAN,Calculo de OBQ/ROB ,NULL
19255,ILT-023/PAN,Transferencia de productos de tanque a tanque,NULL
19256,ILT-050/PAN,Procedimiento para la verificacion de Productos para el (Certificado de Fomento para la Agroexportacion).,NULL
19257,ILT-053/PAN,Inspeccion de Azucar en Contenedores,NULL
19258,PC-002-G,Planificacion del Servicio,NULL
19259,PC-004-G,Reporte a Clientes,NULL
19260,PC-006-G,Capacitacion,NULL
19261,PC-014-G,Instrucciones de Trabajo,NULL
19262,PC-016-G,Revision de convenios centrales de servicio,NULL
19263,PC-018-G,Coordinacion de servicios nacionales e internacionales,NULL
19264,PC-020-G,Control de equipo proporcionado por el cliente,NULL
19265,ICT-006-10,Identificacion y control de Equipo de Campo,NULL
19266,ICT-006-19,Elaboracion de Cotizaciones,NULL
19267,ICT-010-19,Elaboracion de Facturas,NULL
19268,ICT-RH-017-19,Sistema de Capacitación,NULL
19269,ICT-RH-018-19,Evaluacion y reentrenamiento,NULL
19270,MIGC-ISO 9001 Y 17025,Manual Integral del sistema de gestión de Calidad,NULL
19271,MGC,17020 Local,NULL
19272,iLearn,Código de ética,NULL
19273,PC-027-G,Proceso de ratificación: Código de ética y politica de cero tolerancia,NULL
19274,PC-008-G,Control de Documentos ,NULL
19275,PC-023-G,Registros de Calidad,NULL
19276,PC-013-G,Procedimientos de Calidad,NULL
19277,PC-021-G,Revisión gerencial,NULL
19278,PC-029-G,Monitoreo de satisfacción y atención de quejas de clientes ,NULL
19279,PC-009-G,Acción correctiva y trabajo de ensayo o servicio no conforme,NULL
19280,PC-019-G,Acciones preventivas,NULL
19281,ILT-033/PAN,Manejo de administración de cambios,NULL
19282,ICT-RH-012-19,Evaluación de Desempeño,NULL
19283,PC-012-G,Auditorías internas ,NULL
19284,PC-026-G,Reporte de reclamaciones,NULL
19285,PC-028-G,Mejora Continua e Innovación,NULL
19286,PC-001-G,Seguridad y Confidencialidad,NULL
19287,ICT-049-10,Técnicas para el Análisis de la Causa Raíz,NULL
19288,INTERNO 305,Plan Local de contingencia,NULL
19289,INTERNO  306,Manejo de sistema de Alarmas ,NULL
19290,1. Planeación,INTERNO 1 ,NULL
19291,2. Organización,INTERNO 2,NULL
19292,3. Dirección,INTERNO 3,NULL
19293,4. Control,INTERNO 4,NULL
19294,5. Auto-Administración y Disciplina,INTERNO 5,NULL
19295,6. Comunicación,INTERNO 6,NULL
19296,7. Creatividad / Innovación,INTERNO 7,NULL
19297,8. Participación e Iniciativa,INTERNO 8,NULL
19298,9. Habilidad de Mando y Autoridad,INTERNO 9,NULL
19299,10. Vitalidad,INTERNO 10,NULL
19300,11. Liderazgo,INTERNO 11,NULL
19301,12. Tolerancia a la Frustración,INTERNO 12,NULL
19302,13. Flexibilidad al Cambio,INTERNO 13,NULL
19303,14. Competencias de la Organización,INTERNO 14,NULL
19304,15. Integridad,INTERNO 15,NULL
19305,16. Enfoque Comercial,INTERNO 16,NULL
19306,17. Profesionalismo,INTERNO 17,NULL
19307,18. Responsabilidad,INTERNO 18,NULL
19308,19. Servicio al Cliente,INTERNO 19,NULL
19309,20. Enfoque a Resultados,INTERNO 20,NULL
19310,ICT-RH-019-19,Inducción,221
19311,ILT-002/PAN,Recepcion de Nominaciones de trabajo y planificacion del servicio,221
